sequence_id,group,nearest,d_Mouse,d_Human,d_Ancestor,w_Mouse,w_Human,w_Ancestor,x,y
"MOU_L16_7U4I_B_s2 | sample=2, score=0.8281, global_score=0.8281, seq_recovery=0.5370",Mouse-designed,Mouse GPX6 WT,0.8486502541601048,0.8486502541601048,0.8516974821122049,0.36531979219717053,0.36531979219717053,0.26936041560565893,0.5,0.23327296268843498
"MOU_L16_7U4J_A_template | score=1.5088, global_score=1.5088, fixed_chains=[], designed_chains=['A'], model_name=v_48_020, git_hash=8907e6671bfbfc92303b5f79c4b5e6ce47cdef57, seed=37",Mouse-designed,Mouse GPX6 WT,0.8111911538490182,0.833246973072639,0.8394422031535186,0.8550744414060873,0.0942175630768928,0.05070799551702003,0.11957156083540282,0.04391441229272677
"MOU_L16_7U4J_A_s1 | sample=1, score=0.7752, global_score=0.7752, seq_recovery=0.4630",Mouse-designed,Human GPX6 WT,0.8394422031535186,0.833246973072639,0.833246973072639,0.21204036797187303,0.3939798160140635,0.3939798160140635,0.5909697240210953,0.3411965292464982
"MOU_L16_7U4J_A_s2 | sample=2, score=0.7575, global_score=0.7575, seq_recovery=0.4877",Mouse-designed,Human GPX6 WT,0.8425227353522825,0.833246973072639,0.8363503244962449,0.18579831858481474,0.4697675532000947,0.34443412821509056,0.64198461730764,0.2982887049646149
"MOU_L17_1GP1_A_template | score=1.3948, global_score=1.3948, fixed_chains=[], designed_chains=['A'], model_name=v_48_020, git_hash=8907e6671bfbfc92303b5f79c4b5e6ce47cdef57, seed=37",Mouse-designed,Mouse GPX6 WT,0.7480544714310444,0.7719163959133092,0.751509706775793,0.5556083672351149,0.05110443184729136,0.39328720091759384,0.24774803230608827,0.34059670697791083
"MOU_L17_1GP1_A_s1 | sample=1, score=0.8071, global_score=0.8071, seq_recovery=0.5519",Mouse-designed,Ancestor (node_25),0.791797325823564,0.807991176271525,0.7885186478651524,0.3866937302424852,0.07657326080810813,0.5367330089494067,0.34493976528281145,0.4648244207998466
"MOU_L17_1GP1_A_s2 | sample=2, score=0.8055, global_score=0.8055, seq_recovery=0.5355",Mouse-designed,Ancestor (node_25),0.8175535348730503,0.823866783335715,0.804778474974563,0.19532899950376545,0.10389289030915215,0.7007781101870824,0.45428194540269334,0.6068916458380638
"MOU_L17_2F8A_A_template | score=1.3829, global_score=1.3829, fixed_chains=[], designed_chains=['A'], model_name=v_48_020, git_hash=8907e6671bfbfc92303b5f79c4b5e6ce47cdef57, seed=37",Mouse-designed,Mouse GPX6 WT,0.7472453643334073,0.783717549867006,0.7540079036599855,0.6516432932778604,0.016984119538134893,0.33137258718400475,0.18267041313013727,0.2869770786191218
"MOU_L17_2F8A_A_s1 | sample=1, score=0.7952, global_score=0.7952, seq_recovery=0.5538",Mouse-designed,Ancestor (node_25),0.8060683549758053,0.8154597594543461,0.7933735717589049,0.2020218683144386,0.07898322614705354,0.718994905538508,0.43848067891630754,0.6226678533879406
"MOU_L17_2F8A_A_s2 | sample=2, score=0.7831, global_score=0.7831, seq_recovery=0.5430",Mouse-designed,Ancestor (node_25),0.8060683549758053,0.8278159142087441,0.7997461526193431,0.33384301875025774,0.037936547273677686,0.6282204339760646,0.35204676426171,0.5440548549997566
"MOU_L17_2V1M_A_template | score=1.5168, global_score=1.5168, fixed_chains=[], designed_chains=['A'], model_name=v_48_020, git_hash=8907e6671bfbfc92303b5f79c4b5e6ce47cdef57, seed=37",Mouse-designed,Mouse GPX6 WT,0.804778474974563,0.8143785576948601,0.8143785576948601,0.5663221458096116,0.21683892709519417,0.21683892709519417,0.3252583906427913,0.18778801939379997
"MOU_L17_2V1M_A_s1 | sample=1, score=0.8290, global_score=0.8290, seq_recovery=0.4321",Mouse-designed,Ancestor (node_25),0.8486502541601048,0.8516974821122049,0.8455920450996162,0.32309479750710457,0.23822675583251343,0.438678446660382,0.4575659791627045,0.37990667890058766
"MOU_L17_2V1M_A_s2 | sample=2, score=0.7784, global_score=0.7784, seq_recovery=0.4753",Mouse-designed,Mouse GPX6 WT,0.8175535348730503,0.8425227353522825,0.8301320202139272,0.7317413189601732,0.060250267619761634,0.20800841342006504,0.16425447432979415,0.18014057022267227
"MOU_L17_3CMI_A_template | score=1.5603, global_score=1.5603, fixed_chains=[], designed_chains=['A'], model_name=v_48_020, git_hash=8907e6671bfbfc92303b5f79c4b5e6ce47cdef57, seed=37",Mouse-designed,Mouse GPX6 WT,0.807991176271525,0.823866783335715,0.8175535348730503,0.6294214822692857,0.12866863890739053,0.2419098788233237,0.24962357831905238,0.20950010048741352
"MOU_L17_3CMI_A_s1 | sample=1, score=0.8228, global_score=0.8228, seq_recovery=0.5105",Mouse-designed,Mouse GPX6 WT,0.8516974821122049,0.8607744434444174,0.8516974821122049,0.41606810843320785,0.16786378313358438,0.41606810843320785,0.37589783735018834,0.3603255516076964
"MOU_L17_3CMI_A_s2 | sample=2, score=0.8357, global_score=0.8357, seq_recovery=0.4196",Mouse-designed,Human GPX6 WT,0.8697566808813968,0.8637789008984335,0.8637789008984335,0.21569625586989177,0.3921518720650541,0.3921518720650541,0.5882278080975811,0.339613483349962
"MOU_L17_3E0U_A_template | score=1.6626, global_score=1.6626, fixed_chains=[], designed_chains=['A'], model_name=v_48_020, git_hash=8907e6671bfbfc92303b5f79c4b5e6ce47cdef57, seed=37",Mouse-designed,Mouse GPX6 WT,0.833246973072639,0.8425227353522825,0.8516974821122049,0.6436959660929663,0.25458895014181443,0.10171508376521927,0.3054464920244241,0.08808784648874202
"MOU_L17_3E0U_A_s1 | sample=1, score=0.9152, global_score=0.9152, seq_recovery=0.4379",Mouse-designed,Human GPX6 WT,0.8697566808813968,0.8667729441944786,0.88159064907635,0.3768036630887777,0.5078052119079045,0.11539112500331782,0.5655007744095634,0.09993164562413893
"MOU_L17_3E0U_A_s2 | sample=2, score=0.9058, global_score=0.9058, seq_recovery=0.4314",Mouse-designed,Mouse GPX6 WT,0.8547338464028019,0.8697566808813968,0.8727302166695519,0.7204714072197228,0.16039223469852945,0.1191363580817478,0.21996041373940334,0.1031751126131531
"MOU_L17_5H5Q_A_template | score=1.4651, global_score=1.4651, fixed_chains=[], designed_chains=['A'], model_name=v_48_020, git_hash=8907e6671bfbfc92303b5f79c4b5e6ce47cdef57, seed=37",Mouse-designed,Mouse GPX6 WT,0.8111911538490182,0.8363503244962449,0.8363503244962449,0.8608981593455272,0.06955092032723634,0.06955092032723634,0.1043263804908545,0.060232863859974166
"MOU_L17_5H5Q_A_s1 | sample=1, score=0.7403, global_score=0.7403, seq_recovery=0.5244",Mouse-designed,Human GPX6 WT,0.833246973072639,0.823866783335715,0.833246973072639,0.21954306271696833,0.5609138745660632,0.21954306271696833,0.6706854059245474,0.19012986953753483
"MOU_L17_5H5Q_A_s2 | sample=2, score=0.7089, global_score=0.7089, seq_recovery=0.5183",Mouse-designed,Human GPX6 WT,0.8425227353522825,0.8363503244962449,0.8486502541601048,0.29449319739056573,0.5459333996189577,0.15957340299047648,0.625720101114196,0.13819462075808434
"MOU_L17_5H5R_A_template | score=1.5332, global_score=1.5332, fixed_chains=[], designed_chains=['A'], model_name=v_48_020, git_hash=8907e6671bfbfc92303b5f79c4b5e6ce47cdef57, seed=37",Mouse-designed,Mouse GPX6 WT,0.807991176271525,0.833246973072639,0.8363503244962449,0.8782123625305602,0.07026745555793668,0.05152018191150299,0.09602754651368817,0.04461778634295711
"MOU_L17_5H5R_A_s1 | sample=1, score=0.7540, global_score=0.7540, seq_recovery=0.4881",Mouse-designed,Mouse GPX6 WT,0.823866783335715,0.823866783335715,0.8301320202139272,0.3945634711929774,0.3945634711929774,0.21087305761404518,0.5,0.18262142486746266
"MOU_L17_5H5R_A_s2 | sample=2, score=0.7841, global_score=0.7841, seq_recovery=0.5060",Mouse-designed,Mouse GPX6 WT,0.8394422031535186,0.8455920450996162,0.8486502541601048,0.5157702524393597,0.27885089836516597,0.20537884919547422,0.3815403229629031,0.17786330080329388
"MOU_L17_5H5S_A_template | score=1.4697, global_score=1.4697, fixed_chains=[], designed_chains=['A'], model_name=v_48_020, git_hash=8907e6671bfbfc92303b5f79c4b5e6ce47cdef57, seed=37",Mouse-designed,Mouse GPX6 WT,0.8111911538490182,0.8363503244962449,0.8363503244962449,0.8608981593455272,0.06955092032723634,0.06955092032723634,0.1043263804908545,0.060232863859974166
"MOU_L17_5H5S_A_s1 | sample=1, score=0.7364, global_score=0.7364, seq_recovery=0.4969",Mouse-designed,Mouse GPX6 WT,0.8301320202139272,0.8301320202139272,0.833246973072639,0.365985181618888,0.365985181618888,0.2680296367622241,0.5,0.23212047440320152
"MOU_L17_5H5S_A_s2 | sample=2, score=0.7857, global_score=0.7857, seq_recovery=0.5031",Mouse-designed,Mouse GPX6 WT,0.8394422031535186,0.8486502541601048,0.8577594624000294,0.6417104336382794,0.255528018054616,0.10276154830710461,0.3069087922081683,0.08899411136617437
"MOU_L17_6ELW_A_template | score=1.5008, global_score=1.5008, fixed_chains=[], designed_chains=['A'], model_name=v_48_020, git_hash=8907e6671bfbfc92303b5f79c4b5e6ce47cdef57, seed=37",Mouse-designed,Mouse GPX6 WT,0.8143785576948601,0.8363503244962449,0.8394422031535186,0.8384474034162998,0.0931652848510166,0.06838731173268374,0.12735894071735848,0.05922514925702971
"MOU_L17_6ELW_A_s1 | sample=1, score=0.8003, global_score=0.8003, seq_recovery=0.5122",Mouse-designed,Mouse GPX6 WT,0.8455920450996162,0.8516974821122049,0.8486502541601048,0.438678446660382,0.23822675583251343,0.32309479750710457,0.3997741545860657,0.27980830247174165
"MOU_L17_6ELW_A_s2 | sample=2, score=0.7566, global_score=0.7566, seq_recovery=0.4756",Mouse-designed,Ancestor (node_25),0.8486502541601048,0.8486502541601048,0.8455920450996162,0.2978194444813571,0.2978194444813571,0.40436111103728567,0.49999999999999994,0.35018699446078955
"MOU_L17_6HKQ_A_template | score=1.5352, global_score=1.5352, fixed_chains=[], designed_chains=['A'], model_name=v_48_020, git_hash=8907e6671bfbfc92303b5f79c4b5e6ce47cdef57, seed=37",Mouse-designed,Mouse GPX6 WT,0.8143785576948601,0.833246973072639,0.8394422031535186,0.8109550676674562,0.12290001162815246,0.06614492070439135,0.15597247198034814,0.05728318166131019
"MOU_L17_6HKQ_A_s1 | sample=1, score=0.8042, global_score=0.8042, seq_recovery=0.5000",Mouse-designed,Mouse GPX6 WT,0.833246973072639,0.8363503244962449,0.8363503244962449,0.40544884707991113,0.2972755764600445,0.2972755764600445,0.4459133646900667,0.25744820113906175
"MOU_L17_6HKQ_A_s2 | sample=2, score=0.8297, global_score=0.8297, seq_recovery=0.4578",Mouse-designed,Ancestor (node_25),0.8547338464028019,0.8516974821122049,0.8486502541601048,0.23853877545777483,0.3231667056710971,0.4382945188711281,0.5423139651066612,0.37957418768187495
"MOU_L17_6HN3_A_template | score=1.5308, global_score=1.5308, fixed_chains=[], designed_chains=['A'], model_name=v_48_020, git_hash=8907e6671bfbfc92303b5f79c4b5e6ce47cdef57, seed=37",Mouse-designed,Mouse GPX6 WT,0.8143785576948601,0.8301320202139272,0.8394422031535186,0.7760961683405839,0.16060215002429917,0.06330168163511675,0.19225299084185754,0.054820864398285964
"MOU_L17_6HN3_A_s1 | sample=1, score=0.7823, global_score=0.7823, seq_recovery=0.4611",Mouse-designed,Mouse GPX6 WT,0.833246973072639,0.8394422031535186,0.8363503244962449,0.44025666779979916,0.2369466202273869,0.322796711972814,0.39834497621379394,0.2795501528265454
"MOU_L17_6HN3_A_s2 | sample=2, score=0.7567, global_score=0.7567, seq_recovery=0.4850",Mouse-designed,Mouse GPX6 WT,0.8270053348281358,0.8270053348281358,0.833246973072639,0.39436698997173114,0.39436698997173114,0.21126602005653772,0.5,0.1829617403253944
"MOU_L17_6VPD_A_template | score=1.5968, global_score=1.5968, fixed_chains=[], designed_chains=['A'], model_name=v_48_020, git_hash=8907e6671bfbfc92303b5f79c4b5e6ce47cdef57, seed=37",Mouse-designed,Mouse GPX6 WT,0.807991176271525,0.833246973072639,0.833246973072639,0.8620512518155239,0.06897437409223801,0.06897437409223801,0.10346156113835703,0.05973356017400935
"MOU_L17_6VPD_A_s1 | sample=1, score=0.8297, global_score=0.8297, seq_recovery=0.4118",Mouse-designed,Mouse GPX6 WT,0.8667729441944786,0.8756936554745284,0.8786470994595048,0.5831534054659281,0.23897982995870964,0.17786676457536227,0.3279132122463908,0.1540371366112098
"MOU_L17_6VPD_A_s2 | sample=2, score=0.8495, global_score=0.8495, seq_recovery=0.4837",Mouse-designed,Mouse GPX6 WT,0.8547338464028019,0.8637789008984335,0.8637789008984335,0.552643736530133,0.22367813173493353,0.22367813173493353,0.3355171976024003,0.19371094435349467
"MOU_L17_7L8L_A_template | score=1.5098, global_score=1.5098, fixed_chains=[], designed_chains=['A'], model_name=v_48_020, git_hash=8907e6671bfbfc92303b5f79c4b5e6ce47cdef57, seed=37",Mouse-designed,Mouse GPX6 WT,0.8175535348730503,0.8394422031535186,0.8455920450996162,0.8527912048544235,0.09554983196288656,0.051658963182689914,0.12137931355423152,0.04473797444937448
"MOU_L17_7L8L_A_s1 | sample=1, score=0.8185, global_score=0.8185, seq_recovery=0.4968",Mouse-designed,Human GPX6 WT,0.8547338464028019,0.8486502541601048,0.8516974821122049,0.23853877545777483,0.4382945188711281,0.3231667056710971,0.5998778717066766,0.2798705767684987
"MOU_L17_7L8L_A_s2 | sample=2, score=0.7719, global_score=0.7719, seq_recovery=0.4713",Mouse-designed,Human GPX6 WT,0.8516974821122049,0.8425227353522825,0.8425227353522825,0.1665022948718068,0.4167488525640966,0.4167488525640966,0.6251232788461449,0.36091509331852323
"MOU_L17_7L8Q_A_template | score=1.5405, global_score=1.5405, fixed_chains=[], designed_chains=['A'], model_name=v_48_020, git_hash=8907e6671bfbfc92303b5f79c4b5e6ce47cdef57, seed=37",Mouse-designed,Mouse GPX6 WT,0.8111911538490182,0.833246973072639,0.8363503244962449,0.8396480630477621,0.09251778618538206,0.06783415076685588,0.12643486156881,0.058746097808240846
"MOU_L17_7L8Q_A_s1 | sample=1, score=0.8153, global_score=0.8153, seq_recovery=0.4817",Mouse-designed,Mouse GPX6 WT,0.8394422031535186,0.8455920450996162,0.8455920450996162,0.4804691960431548,0.25976540197842257,0.25976540197842257,0.38964810296763386,0.2249634371375904
"MOU_L17_7L8Q_A_s2 | sample=2, score=0.7809, global_score=0.7809, seq_recovery=0.4634",Mouse-designed,Mouse GPX6 WT,0.8516974821122049,0.8516974821122049,0.8547338464028019,0.36521286406321524,0.36521286406321524,0.26957427187356947,0.5,0.23345816764920402
"MOU_L17_7U4I_B_template | score=1.5094, global_score=1.5094, fixed_chains=[], designed_chains=['B'], model_name=v_48_020, git_hash=8907e6671bfbfc92303b5f79c4b5e6ce47cdef57, seed=37",Mouse-designed,Mouse GPX6 WT,0.8111911538490182,0.833246973072639,0.8394422031535186,0.8550744414060873,0.0942175630768928,0.05070799551702003,0.11957156083540282,0.04391441229272677
"MOU_L17_7U4I_B_s1 | sample=1, score=0.7783, global_score=0.7783, seq_recovery=0.5370",Mouse-designed,Ancestor (node_25),0.8455920450996162,0.8394422031535186,0.8363503244962449,0.18624025225301505,0.3444750670773061,0.4692846806696789,0.5791174074121455,0.40641245506680995
"MOU_L17_7U4I_B_s2 | sample=2, score=0.8281, global_score=0.8281, seq_recovery=0.5370",Mouse-designed,Mouse GPX6 WT,0.8486502541601048,0.8486502541601048,0.8516974821122049,0.36531979219717053,0.36531979219717053,0.26936041560565893,0.5,0.23327296268843498
"MOU_L17_7U4J_A_template | score=1.5088, global_score=1.5088, fixed_chains=[], designed_chains=['A'], model_name=v_48_020, git_hash=8907e6671bfbfc92303b5f79c4b5e6ce47cdef57, seed=37",Mouse-designed,Mouse GPX6 WT,0.8111911538490182,0.833246973072639,0.8394422031535186,0.8550744414060873,0.0942175630768928,0.05070799551702003,0.11957156083540282,0.04391441229272677
"MOU_L17_7U4J_A_s1 | sample=1, score=0.7752, global_score=0.7752, seq_recovery=0.4630",Mouse-designed,Human GPX6 WT,0.8394422031535186,0.833246973072639,0.833246973072639,0.21204036797187303,0.3939798160140635,0.3939798160140635,0.5909697240210953,0.3411965292464982
"MOU_L17_7U4J_A_s2 | sample=2, score=0.7575, global_score=0.7575, seq_recovery=0.4877",Mouse-designed,Human GPX6 WT,0.8425227353522825,0.833246973072639,0.8363503244962449,0.18579831858481474,0.4697675532000947,0.34443412821509056,0.64198461730764,0.2982887049646149
"MOU_L18_1GP1_A_template | score=1.3948, global_score=1.3948, fixed_chains=[], designed_chains=['A'], model_name=v_48_020, git_hash=8907e6671bfbfc92303b5f79c4b5e6ce47cdef57, seed=37",Mouse-designed,Mouse GPX6 WT,0.7480544714310444,0.7719163959133092,0.751509706775793,0.5556083672351149,0.05110443184729136,0.39328720091759384,0.24774803230608827,0.34059670697791083
"MOU_L18_1GP1_A_s1 | sample=1, score=0.8071, global_score=0.8071, seq_recovery=0.5519",Mouse-designed,Ancestor (node_25),0.791797325823564,0.807991176271525,0.7885186478651524,0.3866937302424852,0.07657326080810813,0.5367330089494067,0.34493976528281145,0.4648244207998466
"MOU_L18_1GP1_A_s2 | sample=2, score=0.8055, global_score=0.8055, seq_recovery=0.5355",Mouse-designed,Ancestor (node_25),0.8175535348730503,0.823866783335715,0.804778474974563,0.19532899950376545,0.10389289030915215,0.7007781101870824,0.45428194540269334,0.6068916458380638
"MOU_L18_2F8A_A_template | score=1.3829, global_score=1.3829, fixed_chains=[], designed_chains=['A'], model_name=v_48_020, git_hash=8907e6671bfbfc92303b5f79c4b5e6ce47cdef57, seed=37",Mouse-designed,Mouse GPX6 WT,0.7472453643334073,0.783717549867006,0.7540079036599855,0.6516432932778604,0.016984119538134893,0.33137258718400475,0.18267041313013727,0.2869770786191218
"MOU_L18_2F8A_A_s1 | sample=1, score=0.7952, global_score=0.7952, seq_recovery=0.5538",Mouse-designed,Ancestor (node_25),0.8060683549758053,0.8154597594543461,0.7933735717589049,0.2020218683144386,0.07898322614705354,0.718994905538508,0.43848067891630754,0.6226678533879406
"MOU_L18_2F8A_A_s2 | sample=2, score=0.7831, global_score=0.7831, seq_recovery=0.5430",Mouse-designed,Ancestor (node_25),0.8060683549758053,0.8278159142087441,0.7997461526193431,0.33384301875025774,0.037936547273677686,0.6282204339760646,0.35204676426171,0.5440548549997566
"MOU_L18_2V1M_A_template | score=1.5168, global_score=1.5168, fixed_chains=[], designed_chains=['A'], model_name=v_48_020, git_hash=8907e6671bfbfc92303b5f79c4b5e6ce47cdef57, seed=37",Mouse-designed,Mouse GPX6 WT,0.804778474974563,0.8143785576948601,0.8143785576948601,0.5663221458096116,0.21683892709519417,0.21683892709519417,0.3252583906427913,0.18778801939379997
"MOU_L18_2V1M_A_s1 | sample=1, score=0.8290, global_score=0.8290, seq_recovery=0.4321",Mouse-designed,Ancestor (node_25),0.8486502541601048,0.8516974821122049,0.8455920450996162,0.32309479750710457,0.23822675583251343,0.438678446660382,0.4575659791627045,0.37990667890058766
"MOU_L18_2V1M_A_s2 | sample=2, score=0.7784, global_score=0.7784, seq_recovery=0.4753",Mouse-designed,Mouse GPX6 WT,0.8175535348730503,0.8425227353522825,0.8301320202139272,0.7317413189601732,0.060250267619761634,0.20800841342006504,0.16425447432979415,0.18014057022267227
"MOU_L18_3CMI_A_template | score=1.5603, global_score=1.5603, fixed_chains=[], designed_chains=['A'], model_name=v_48_020, git_hash=8907e6671bfbfc92303b5f79c4b5e6ce47cdef57, seed=37",Mouse-designed,Mouse GPX6 WT,0.807991176271525,0.823866783335715,0.8175535348730503,0.6294214822692857,0.12866863890739053,0.2419098788233237,0.24962357831905238,0.20950010048741352
"MOU_L18_3CMI_A_s1 | sample=1, score=0.8228, global_score=0.8228, seq_recovery=0.5105",Mouse-designed,Mouse GPX6 WT,0.8516974821122049,0.8607744434444174,0.8516974821122049,0.41606810843320785,0.16786378313358438,0.41606810843320785,0.37589783735018834,0.3603255516076964
